timestamp,open,high,low,close,volume
1745300100000,1580.5,1581.45,1578.0,1580.0,4549.83
1745300400000,1580.0,1581.95,1580.0,1580.07,3238.17
1745300700000,1580.07,1582.07,1579.05,1581.8,1675.01
1745301000000,1581.8,1582.13,1580.6,1582.13,1244.65
1745301300000,1582.13,1583.69,1582.0,1583.0,1480.13
1745301600000,1583.0,1584.33,1582.76,1584.2,3185.07
1745301900000,1584.2,1584.8,1581.2,1581.56,4097.18
1745302200000,1581.56,1581.8,1578.46,1579.39,3034.75
1745302500000,1579.39,1580.35,1577.99,1578.73,1858.86
1745302800000,1578.73,1580.58,1578.06,1578.06,1595.77
1745303100000,1578.06,1580.39,1575.77,1576.34,3839.02
1745303400000,1576.34,1579.28,1575.28,1578.47,3535.36
1745303700000,1578.47,1578.47,1574.05,1574.53,2954.83
1745304000000,1574.53,1578.31,1574.53,1577.71,3493.67
1745304300000,1577.71,1579.7,1577.17,1579.04,2460.11
1745304600000,1579.04,1580.8,1577.45,1580.8,2196.59
1745304900000,1580.8,1582.99,1579.77,1582.98,2153.09
1745305200000,1582.98,1583.93,1582.36,1583.61,3779.0
1745305500000,1583.61,1584.84,1583.43,1584.2,3338.52
1745305800000,1584.2,1584.35,1581.93,1582.63,1471.0
1745306100000,1582.63,1585.43,1582.08,1585.26,2281.21
1745306400000,1585.26,1587.6,1585.0,1587.34,3932.72
1745306700000,1587.34,1590.55,1587.34,1590.12,7453.66
1745307000000,1590.12,1616.44,1590.06,1614.89,68372.05
1745307300000,1614.89,1623.44,1610.29,1610.58,36492.74
1745307600000,1610.58,1613.22,1607.06,1611.71,11577.41
1745307900000,1611.71,1620.0,1611.39,1616.93,18906.02
1745308200000,1616.93,1620.0,1615.18,1616.0,14711.45
1745308500000,1616.0,1619.99,1615.33,1618.51,13717.1
1745308800000,1618.51,1625.28,1617.99,1624.7,11348.98
1745309100000,1624.7,1629.37,1622.75,1623.44,13626.37
1745309400000,1623.44,1628.45,1623.12,1625.37,6609.12
1745309700000,1625.37,1634.0,1624.32,1624.8,14429.65
1745310000000,1624.8,1627.67,1622.28,1624.75,9896.3
1745310300000,1624.75,1625.3,1620.37,1622.24,13294.63
1745310600000,1622.24,1624.71,1619.72,1622.05,11281.51
1745310900000,1622.05,1625.84,1622.04,1623.19,9111.98
1745311200000,1623.19,1625.25,1622.99,1623.74,4568.66
1745311500000,1623.74,1627.21,1623.25,1626.05,5704.2
1745311800000,1626.05,1626.73,1624.97,1625.94,3401.09
1745312100000,1625.94,1627.07,1625.33,1626.9,1844.52
1745312400000,1626.9,1629.44,1626.7,1627.57,6228.82
1745312700000,1627.57,1627.73,1623.71,1625.53,2819.53
1745313000000,1625.53,1625.69,1621.84,1622.73,2700.75
1745313300000,1622.73,1623.71,1621.37,1621.37,8358.95
1745313600000,1621.37,1628.9,1620.9,1627.06,11755.07
1745313900000,1627.06,1632.96,1626.95,1629.98,10669.7
1745314200000,1629.98,1629.99,1624.32,1625.54,5118.87
1745314500000,1625.54,1627.9,1625.39,1626.46,1970.17
1745314800000,1626.46,1627.76,1626.08,1627.08,2669.51
1745315100000,1627.08,1627.98,1622.99,1626.58,30249.72
1745315400000,1626.58,1627.0,1622.16,1623.42,10197.59
1745315700000,1623.42,1625.04,1623.3,1624.61,11775.97
1745316000000,1624.61,1624.61,1621.86,1624.21,6629.55
1745316300000,1624.21,1624.89,1622.99,1623.85,3489.36
1745316600000,1623.85,1624.43,1620.09,1623.58,3434.33
1745316900000,1623.58,1623.86,1621.0,1621.15,2415.59
1745317200000,1621.15,1621.29,1615.43,1616.15,20581.71
1745317500000,1616.15,1617.46,1612.61,1615.99,15083.32
1745317800000,1615.99,1623.03,1615.54,1622.66,7989.16
1745318100000,1622.66,1625.33,1622.07,1625.03,8471.71
1745318400000,1625.03,1629.49,1624.41,1627.29,7630.09
1745318700000,1627.29,1629.68,1626.99,1628.42,5159.06
1745319000000,1628.42,1628.44,1625.78,1627.42,3752.25
1745319300000,1627.42,1628.35,1627.04,1627.72,1430.37
1745319600000,1627.72,1628.8,1625.03,1626.39,2587.8
1745319900000,1626.39,1627.02,1625.08,1627.02,2563.04
1745320200000,1627.02,1629.59,1626.51,1627.14,5396.32
1745320500000,1627.14,1629.46,1626.74,1629.46,1934.67
1745320800000,1629.46,1633.25,1629.26,1629.72,5016.81
1745321100000,1629.72,1630.0,1628.77,1628.96,1306.21
1745321400000,1628.96,1630.27,1627.71,1627.96,1921.33
1745321700000,1627.96,1632.32,1627.96,1631.3,5748.07
1745322000000,1631.3,1638.94,1626.73,1628.7,24086.47
1745322300000,1628.7,1630.8,1628.08,1630.2,3940.18
1745322600000,1630.2,1630.52,1628.2,1628.35,1946.93
1745322900000,1628.35,1630.92,1627.73,1630.28,4412.44
1745323200000,1630.28,1633.39,1628.37,1629.68,5312.42
1745323500000,1629.68,1631.37,1628.58,1631.01,2518.51
1745323800000,1631.01,1632.49,1631.01,1631.6,4955.89
1745324100000,1631.6,1635.59,1630.92,1631.82,6802.11
1745324400000,1631.82,1633.61,1630.8,1633.18,2402.47
1745324700000,1633.18,1634.57,1632.18,1634.03,1868.85
1745325000000,1634.03,1635.92,1632.24,1633.28,8238.6
1745325300000,1633.28,1637.4,1631.08,1631.08,13153.4
1745325600000,1631.08,1634.22,1626.72,1633.38,12328.42
1745325900000,1633.38,1635.65,1630.72,1632.83,6366.16
1745326200000,1632.83,1636.56,1632.83,1636.03,4663.99
1745326500000,1636.03,1639.69,1633.8,1634.35,10470.27
1745326800000,1634.35,1638.88,1632.66,1636.74,10051.74
1745327100000,1636.74,1641.36,1635.04,1639.72,12240.55
1745327400000,1639.72,1640.2,1637.0,1639.51,6947.86
1745327700000,1639.51,1643.63,1630.99,1631.42,19253.7
1745328000000,1631.42,1633.75,1629.67,1632.99,12243.87
1745328300000,1632.99,1633.78,1629.04,1629.26,6113.32
1745328600000,1629.26,1636.74,1625.71,1636.34,16440.14
1745328900000,1636.34,1636.58,1631.03,1635.59,6566.33
1745329200000,1635.59,1646.9,1635.44,1645.54,30123.45
1745329500000,1645.54,1653.82,1645.36,1647.71,33086.59
1745329800000,1647.71,1651.68,1639.1,1640.7,19464.02
1745330100000,1640.7,1642.67,1634.24,1642.59,19912.53
1745330400000,1642.59,1649.46,1640.43,1642.05,18828.0
1745330700000,1642.05,1644.32,1637.34,1644.18,8494.34
1745331000000,1644.18,1649.97,1643.7,1649.61,10511.14
1745331300000,1649.61,1651.99,1644.68,1644.69,20343.42
1745331600000,1644.69,1646.25,1642.8,1644.71,5681.75
1745331900000,1644.71,1645.31,1640.3,1642.78,6644.48
1745332200000,1642.78,1649.43,1639.72,1649.29,5559.35
1745332500000,1649.29,1649.8,1643.29,1649.41,23034.26
1745332800000,1649.41,1675.05,1646.8,1669.01,70671.21
1745333100000,1669.01,1679.69,1664.52,1666.08,41955.0
1745333400000,1666.08,1670.4,1659.74,1667.52,29390.5
1745333700000,1667.52,1675.67,1665.5,1674.47,21868.56
1745334000000,1674.47,1716.87,1673.74,1708.25,141434.64
1745334300000,1708.25,1713.28,1700.5,1704.76,50365.18
1745334600000,1704.76,1725.0,1703.44,1717.65,53168.91
1745334900000,1717.65,1725.96,1707.3,1711.79,36934.0
1745335200000,1711.79,1715.75,1707.92,1713.18,22549.72
1745335500000,1713.18,1718.53,1706.0,1709.3,17640.18
1745335800000,1709.3,1711.93,1693.0,1698.37,44600.8
1745336100000,1698.37,1700.15,1690.74,1695.38,24112.8
1745336400000,1695.38,1695.79,1686.59,1687.8,22257.1
1745336700000,1687.8,1696.4,1687.08,1695.12,19204.23
1745337000000,1695.12,1697.9,1693.56,1696.5,13701.41
1745337300000,1696.5,1702.72,1693.52,1702.37,13810.23
1745337600000,1702.37,1710.33,1696.97,1697.1,26192.31
1745337900000,1697.1,1703.81,1696.05,1701.65,12663.77
1745338200000,1701.65,1702.49,1695.59,1696.16,7232.57
1745338500000,1696.16,1696.34,1687.95,1693.22,13805.79
1745338800000,1693.22,1702.57,1693.22,1699.11,9703.09
1745339100000,1699.11,1699.28,1695.0,1698.37,3830.09
1745339400000,1698.37,1700.5,1696.62,1697.56,5737.11
1745339700000,1697.56,1699.76,1695.3,1696.49,5572.93
1745340000000,1696.49,1696.8,1691.84,1693.41,6058.78
1745340300000,1693.41,1696.32,1688.54,1691.08,8242.32
1745340600000,1691.08,1691.12,1685.51,1689.59,6783.12
1745340900000,1689.59,1691.72,1688.29,1691.1,3561.65
1745341200000,1691.1,1697.64,1691.06,1696.33,12061.37
1745341500000,1696.33,1700.1,1695.0,1696.21,11837.87
1745341800000,1696.21,1696.32,1690.15,1692.41,7265.34
1745342100000,1692.41,1693.98,1682.32,1693.11,25316.17
1745342400000,1693.11,1693.78,1688.06,1690.17,7824.11
1745342700000,1690.17,1694.9,1689.04,1692.0,7425.35
1745343000000,1692.0,1696.44,1689.99,1692.88,6036.9
1745343300000,1692.88,1698.82,1692.0,1696.41,13942.69
1745343600000,1696.41,1697.68,1692.0,1695.84,6342.61
1745343900000,1695.84,1697.38,1693.54,1695.19,2562.52
1745344200000,1695.19,1700.26,1693.98,1699.65,4575.51
1745344500000,1699.65,1702.14,1698.7,1699.52,6679.38
1745344800000,1699.52,1703.51,1698.28,1701.32,9155.24
1745345100000,1701.32,1707.22,1699.23,1701.2,10913.4
1745345400000,1701.2,1701.2,1696.86,1696.99,6361.51
1745345700000,1696.99,1699.28,1695.59,1695.6,3281.06
1745346000000,1695.6,1698.38,1694.85,1698.32,2101.64
1745346300000,1698.32,1699.81,1696.65,1698.09,2947.83
1745346600000,1698.09,1699.16,1697.0,1697.5,1884.78
1745346900000,1697.5,1699.73,1697.25,1697.26,1196.83
1745347200000,1697.26,1703.5,1697.09,1702.52,3715.88
1745347500000,1702.52,1704.98,1699.87,1700.75,4074.34
1745347800000,1700.75,1705.07,1700.75,1704.01,3374.14
1745348100000,1704.01,1704.4,1702.06,1703.1,2016.35
1745348400000,1703.1,1704.84,1699.63,1701.25,3875.63
1745348700000,1701.25,1702.62,1698.27,1701.7,4035.55
1745349000000,1701.7,1702.97,1699.79,1700.6,1795.58
1745349300000,1700.6,1701.18,1698.42,1699.67,1634.76
1745349600000,1699.67,1699.9,1695.03,1699.51,4481.38
1745349900000,1699.51,1699.68,1694.86,1696.39,3410.51
1745350200000,1696.39,1697.0,1693.97,1694.86,3446.72
1745350500000,1694.86,1695.69,1685.19,1685.9,12611.05
1745350800000,1685.9,1688.64,1683.12,1687.43,9310.14
1745351100000,1687.43,1692.0,1684.45,1691.08,7156.86
1745351400000,1691.08,1694.47,1688.88,1693.53,6282.33
1745351700000,1693.53,1698.27,1692.93,1697.7,4153.47
1745352000000,1697.7,1699.42,1693.76,1696.43,5234.02
1745352300000,1696.43,1700.49,1695.38,1700.45,3656.26
1745352600000,1700.45,1701.47,1693.8,1694.17,7932.94
1745352900000,1694.17,1695.77,1691.38,1692.98,3810.07
1745353200000,1692.98,1699.92,1692.02,1698.87,2723.96
1745353500000,1698.87,1700.48,1696.04,1698.32,4221.33
1745353800000,1698.32,1700.24,1696.21,1696.78,4727.09
1745354100000,1696.78,1698.64,1696.53,1698.25,2002.36
1745354400000,1698.25,1699.0,1696.16,1697.82,2243.88
1745354700000,1697.82,1699.93,1697.03,1697.3,2648.03
1745355000000,1697.3,1698.12,1696.06,1696.06,1594.79
1745355300000,1696.06,1697.74,1692.86,1694.7,7639.13
1745355600000,1694.7,1696.18,1693.06,1696.14,2542.14
1745355900000,1696.14,1704.24,1696.13,1701.68,9276.92
1745356200000,1701.68,1701.69,1696.71,1697.94,2969.23
1745356500000,1697.94,1709.86,1697.7,1707.38,14006.18
1745356800000,1707.38,1736.8,1707.38,1722.4,81594.81
1745357100000,1722.4,1722.4,1709.41,1713.33,18698.83
1745357400000,1713.33,1730.0,1713.33,1721.4,30606.3
1745357700000,1721.4,1727.64,1716.03,1724.3,14546.21
1745358000000,1724.3,1730.0,1722.7,1728.34,12558.08
1745358300000,1728.34,1779.08,1728.3,1777.4,63735.18
1745358600000,1777.4,1778.48,1744.4,1756.96,50194.09
1745358900000,1756.96,1759.97,1743.51,1753.54,15216.07
1745359200000,1753.54,1760.67,1750.4,1752.88,19431.37
1745359500000,1752.88,1756.81,1744.11,1745.58,14438.02
1745359800000,1745.58,1755.0,1742.87,1754.98,16262.63
1745360100000,1754.98,1758.58,1751.02,1752.3,9985.01
1745360400000,1752.3,1756.19,1747.03,1754.89,17127.91
1745360700000,1754.89,1756.51,1748.78,1749.14,9508.75
1745361000000,1749.14,1751.32,1746.57,1748.18,6387.03
1745361300000,1748.18,1748.19,1738.65,1739.52,34182.35
1745361600000,1739.52,1744.2,1737.09,1744.2,9885.91
1745361900000,1744.2,1744.47,1740.52,1741.36,5046.92
1745362200000,1741.36,1747.7,1740.52,1744.89,11013.92
1745362500000,1744.89,1745.7,1741.41,1744.85,3316.31
1745362800000,1744.85,1749.78,1743.83,1744.46,10178.85
1745363100000,1744.46,1757.26,1744.3,1752.0,16617.33
1745363400000,1752.0,1761.23,1751.6,1758.5,19097.19
1745363700000,1758.5,1760.74,1746.15,1746.54,15811.73
1745364000000,1746.54,1751.56,1743.84,1745.93,9179.9
1745364300000,1745.93,1762.88,1745.92,1757.59,26529.32
1745364600000,1757.59,1761.17,1752.0,1756.33,11683.1
1745364900000,1756.33,1762.2,1753.0,1758.17,7061.25
1745365200000,1758.17,1760.41,1755.62,1756.8,6045.35
1745365500000,1756.8,1762.0,1755.43,1761.88,7461.06
1745365800000,1761.88,1764.05,1755.07,1755.58,9529.07
1745366100000,1755.58,1757.78,1754.47,1755.55,3432.71
1745366400000,1755.55,1761.18,1755.41,1758.54,6097.76
1745366700000,1758.54,1758.63,1749.51,1749.92,7351.61
1745367000000,1749.92,1754.53,1748.42,1754.24,3832.33
1745367300000,1754.24,1762.79,1753.53,1756.16,10364.7
1745367600000,1756.16,1761.46,1755.57,1757.08,2497.41
1745367900000,1757.08,1757.09,1749.6,1752.76,6315.02
1745368200000,1752.76,1752.76,1747.26,1752.4,7143.18
1745368500000,1752.4,1754.97,1749.03,1752.0,4688.56
1745368800000,1752.0,1752.0,1746.61,1746.93,4993.6
1745369100000,1746.93,1750.33,1744.57,1749.52,6716.37
1745369400000,1749.52,1750.66,1745.53,1750.36,4916.38
1745369700000,1750.36,1754.0,1748.63,1750.97,9027.16
1745370000000,1750.97,1756.05,1746.89,1756.04,10030.84
1745370300000,1756.04,1777.33,1755.11,1777.01,48910.78
1745370600000,1777.01,1786.98,1774.04,1775.62,34563.39
1745370900000,1775.62,1779.74,1769.75,1770.15,8830.54
1745371200000,1770.15,1770.15,1763.56,1766.54,17625.77
1745371500000,1766.54,1784.0,1764.05,1781.92,23875.17
1745371800000,1781.92,1782.8,1769.67,1769.67,6108.56
1745372100000,1769.67,1774.91,1768.19,1770.95,7832.8
1745372400000,1770.95,1774.71,1767.56,1774.26,5036.15
1745372700000,1774.26,1777.34,1765.54,1767.56,10194.73
1745373000000,1767.56,1768.08,1763.49,1764.3,5847.59
1745373300000,1764.3,1767.0,1759.05,1761.54,8727.39
1745373600000,1761.54,1766.49,1760.48,1765.53,4413.2
1745373900000,1765.53,1770.97,1764.58,1769.09,6181.18
1745374200000,1769.09,1772.83,1767.5,1772.83,4447.96
1745374500000,1772.83,1780.89,1769.29,1780.29,17942.77
1745374800000,1780.29,1804.29,1778.45,1803.08,59597.88
1745375100000,1803.08,1804.81,1789.4,1790.59,17803.4
1745375400000,1790.59,1795.52,1786.2,1794.0,10760.91
1745375700000,1794.0,1797.13,1789.19,1789.71,5318.97
1745376000000,1789.71,1798.83,1789.18,1795.29,6606.49
1745376300000,1795.29,1806.95,1793.49,1805.4,17418.98
1745376600000,1805.4,1806.34,1794.13,1794.43,10736.69
1745376900000,1794.43,1795.92,1790.58,1791.64,5138.41
1745377200000,1791.64,1793.36,1788.31,1790.54,7238.36
1745377500000,1790.54,1790.54,1782.88,1783.5,10623.23
1745377800000,1783.5,1785.21,1781.28,1782.31,7026.05
1745378100000,1782.31,1783.72,1779.37,1782.49,5318.41
1745378400000,1782.49,1787.14,1782.0,1785.61,6143.47
1745378700000,1785.61,1787.43,1783.49,1787.04,4040.79
1745379000000,1787.04,1787.77,1781.32,1786.87,4405.07
1745379300000,1786.87,1790.91,1785.36,1788.32,4416.88
1745379600000,1788.32,1794.52,1787.6,1791.27,8561.85
1745379900000,1791.27,1791.55,1788.46,1791.38,4175.42
1745380200000,1791.38,1793.59,1788.1,1792.7,5824.05
1745380500000,1792.7,1796.56,1792.05,1794.57,6922.63
1745380800000,1794.57,1797.49,1790.7,1791.4,6065.08
1745381100000,1791.4,1793.16,1789.9,1790.27,3339.89
1745381400000,1790.27,1790.9,1785.65,1788.06,7726.97
1745381700000,1788.06,1790.55,1783.54,1784.09,7081.33
1745382000000,1784.09,1786.5,1784.09,1785.82,1830.68
1745382300000,1785.82,1785.89,1781.64,1785.31,5900.11
1745382600000,1785.31,1788.65,1781.02,1783.61,4518.51
1745382900000,1783.61,1790.05,1782.55,1786.52,3514.56
1745383200000,1786.52,1791.56,1786.42,1789.82,4506.94
1745383500000,1789.82,1795.5,1788.93,1792.71,11833.33
1745383800000,1792.71,1796.99,1792.7,1795.19,4331.89
1745384100000,1795.19,1817.4,1793.66,1816.19,35663.67
1745384400000,1816.19,1816.2,1799.79,1801.98,20153.36
1745384700000,1801.98,1807.84,1800.87,1806.25,8523.25
1745385000000,1806.25,1814.27,1805.0,1811.91,9968.68
1745385300000,1811.91,1812.79,1793.49,1795.15,20916.42
1745385600000,1795.15,1802.18,1794.64,1798.02,6696.31
1745385900000,1798.02,1799.0,1796.01,1798.8,7139.59
1745386200000,1798.8,1804.59,1796.95,1803.53,11487.32
1745386500000,1803.53,1807.25,1801.2,1806.29,18611.55
1745386800000,1806.29,1808.74,1802.61,1804.3,17196.55
1745387100000,1804.3,1805.77,1798.73,1799.07,12479.16
1745387400000,1799.07,1800.87,1797.39,1799.01,4740.75
1745387700000,1799.01,1799.99,1794.65,1796.81,4018.89
1745388000000,1796.81,1797.05,1790.34,1793.0,12272.65
1745388300000,1793.0,1796.87,1791.47,1795.67,7418.98
1745388600000,1795.67,1799.25,1791.3,1796.48,7425.94
1745388900000,1796.48,1796.69,1791.55,1792.0,4190.79
1745389200000,1792.0,1796.7,1790.0,1796.46,3713.9
1745389500000,1796.46,1799.1,1796.2,1797.82,4725.57
1745389800000,1797.82,1801.49,1793.76,1800.32,9106.05
1745390100000,1800.32,1800.7,1793.31,1794.06,4374.47
1745390400000,1794.06,1795.45,1790.64,1792.91,3987.65
1745390700000,1792.91,1793.68,1790.37,1793.34,3002.32
1745391000000,1793.34,1793.98,1784.69,1786.04,12081.82
1745391300000,1786.04,1790.6,1786.03,1788.11,4536.15
1745391600000,1788.11,1792.62,1785.71,1789.21,3679.93
1745391900000,1789.21,1789.37,1777.26,1779.99,15326.77
1745392200000,1779.99,1781.29,1774.32,1775.69,11821.76
1745392500000,1775.69,1778.28,1773.09,1778.08,6829.95
1745392800000,1778.08,1780.76,1775.98,1778.94,5711.76
1745393100000,1778.94,1782.39,1777.34,1781.01,2744.27
1745393400000,1781.01,1785.96,1779.65,1784.49,5258.34
1745393700000,1784.49,1786.62,1781.05,1782.09,4679.86
1745394000000,1782.09,1783.08,1780.69,1781.03,2294.73
1745394300000,1781.03,1785.12,1781.03,1784.39,2620.45
1745394600000,1784.39,1788.35,1783.31,1786.94,3287.95
1745394900000,1786.94,1793.38,1785.77,1791.07,9041.79
1745395200000,1791.07,1791.49,1785.39,1787.44,6713.24
1745395500000,1787.44,1788.43,1785.01,1788.31,2781.45
1745395800000,1788.31,1798.31,1788.3,1796.99,12682.38
1745396100000,1796.99,1797.19,1792.56,1796.36,6331.89
1745396400000,1796.36,1800.88,1794.06,1795.61,6198.94
1745396700000,1795.61,1796.05,1790.34,1792.35,8704.12
1745397000000,1792.35,1793.49,1787.73,1790.07,7597.69
1745397300000,1790.07,1792.96,1788.84,1790.26,3258.94
1745397600000,1790.26,1793.71,1790.0,1793.7,2679.04
1745397900000,1793.7,1796.69,1793.12,1795.23,2764.26
1745398200000,1795.23,1795.32,1789.5,1790.4,12547.61
1745398500000,1790.4,1791.38,1788.06,1790.43,3819.76
1745398800000,1790.43,1795.92,1790.43,1795.0,3236.25
1745399100000,1795.0,1796.76,1793.55,1795.59,2967.06
1745399400000,1795.59,1801.36,1795.45,1798.65,9259.66
1745399700000,1798.65,1799.44,1793.34,1795.13,6718.73
1745400000000,1795.13,1795.86,1794.07,1794.47,1845.17
1745400300000,1794.47,1795.05,1792.32,1792.44,3287.74
1745400600000,1792.44,1794.92,1792.32,1793.59,2723.94
1745400900000,1793.59,1794.07,1790.69,1791.82,8742.63
1745401200000,1791.82,1794.6,1791.29,1792.5,7354.23
1745401500000,1792.5,1795.22,1792.19,1794.19,4474.55
1745401800000,1794.19,1794.8,1791.72,1792.57,5027.45
1745402100000,1792.57,1793.37,1784.38,1784.66,10559.09
1745402400000,1784.66,1789.17,1780.71,1783.83,15157.66
1745402700000,1783.83,1786.17,1778.07,1781.53,14995.21
1745403000000,1781.53,1785.8,1780.72,1783.43,9165.88
1745403300000,1783.43,1789.46,1782.62,1788.57,5649.24
1745403600000,1788.57,1798.32,1787.89,1794.72,10498.93
1745403900000,1794.72,1796.22,1793.4,1795.3,5693.39
1745404200000,1795.3,1798.83,1792.55,1795.47,4425.09
1745404500000,1795.47,1796.0,1792.0,1795.69,1929.85
1745404800000,1795.69,1796.8,1793.85,1794.7,1830.16
1745405100000,1794.7,1798.0,1793.59,1796.73,5090.25
1745405400000,1796.73,1799.0,1795.3,1795.72,8537.15
1745405700000,1795.72,1808.7,1795.21,1802.93,19102.34
1745406000000,1802.93,1806.52,1800.82,1802.77,6627.58
1745406300000,1802.77,1803.57,1798.89,1801.23,5456.32
1745406600000,1801.23,1803.66,1799.81,1801.56,4902.29
1745406900000,1801.56,1806.67,1800.0,1804.47,6403.99
1745407200000,1804.47,1811.98,1804.05,1806.9,15670.46
1745407500000,1806.9,1807.52,1802.48,1803.29,5777.2
1745407800000,1803.29,1805.58,1801.66,1802.03,4513.86
1745408100000,1802.03,1806.81,1801.39,1804.08,5345.88
1745408400000,1804.08,1806.57,1796.36,1796.4,13462.27
